id,category,rule,tokens,held_fraction,divergences,forward_passes,speedup,naive_salvage,correct,http_calls,chunk_calls,wasted_tokens
doc-change-decade,doc_summary,"entropy_floor:tau=3.0,floor=1.0",72,0.9444,1,13,5.5385,0.6842,pass,3,1,0
doc-change-decade,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",72,0.9444,1,13,5.5385,0.6842,pass,3,1,0
doc-change-decade,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",72,0.9444,1,13,5.5385,0.6842,pass,3,1,0
doc-change-decade,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",72,0.9444,1,13,5.5385,0.6842,pass,3,1,0
doc-change-decade,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",72,0.9444,1,13,5.5385,0.6842,pass,3,1,0
doc-change-shrink-fraction,doc_summary,tau:0.0,84,0.5833,5,56,1.5,0.5195,pass,11,7,0
doc-change-shrink-fraction,doc_summary,tau:3.0,81,0.9506,1,13,6.2308,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,entropy_scaled:tau=1.5,81,0.8889,2,23,3.5217,0.5195,pass,5,2,0
doc-change-shrink-fraction,doc_summary,entropy_scaled:tau=1.75,81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,entropy_scaled:tau=2.0,81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,entropy_scaled:tau=2.25,81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,entropy_scaled:tau=2.5,81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,entropy_scaled:tau=2.75,81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,entropy_scaled:tau=3.0,81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"entropy_floor:tau=2.0,floor=0.5",81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"entropy_floor:tau=2.0,floor=1.0",81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"entropy_floor:tau=2.5,floor=0.75",81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"entropy_floor:tau=3.0,floor=0.5",81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"entropy_floor:tau=3.0,floor=1.0",81,0.9506,1,13,6.2308,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",81,0.8889,2,23,3.5217,0.5195,pass,5,2,0
doc-change-shrink-fraction,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
doc-change-shrink-fraction,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",81,0.9383,1,14,5.7857,0.5195,pass,3,1,0
fact-third-country-overtakes,fact_answer,tau:0.0,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,tau:3.0,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,entropy_scaled:tau=1.5,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,entropy_scaled:tau=1.75,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,entropy_scaled:tau=2.0,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,entropy_scaled:tau=2.25,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,entropy_scaled:tau=2.5,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,entropy_scaled:tau=2.75,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,entropy_scaled:tau=3.0,30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"entropy_floor:tau=2.0,floor=0.5",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"entropy_floor:tau=2.0,floor=1.0",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"entropy_floor:tau=2.5,floor=0.75",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"entropy_floor:tau=3.0,floor=0.5",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"entropy_floor:tau=3.0,floor=1.0",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-third-country-overtakes,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",30,0.5333,3,29,1.0345,0.7333,pass,5,3,0
fact-change-capital-value,fact_answer,tau:0.0,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,tau:3.0,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,entropy_scaled:tau=1.5,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,entropy_scaled:tau=1.75,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,entropy_scaled:tau=2.0,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,entropy_scaled:tau=2.25,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,entropy_scaled:tau=2.5,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,entropy_scaled:tau=2.75,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,entropy_scaled:tau=3.0,30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"entropy_floor:tau=2.0,floor=0.5",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"entropy_floor:tau=2.0,floor=1.0",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"entropy_floor:tau=2.5,floor=0.75",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"entropy_floor:tau=3.0,floor=0.5",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"entropy_floor:tau=3.0,floor=1.0",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
fact-change-capital-value,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",30,0.5333,2,24,1.25,0.6333,FAIL,5,3,0
code-rename-var,code_review,tau:0.0,169,0.574,10,116,1.4569,0.7337,pass,17,11,0
code-rename-var,code_review,tau:3.0,273,0.8645,8,89,3.0674,0.7337,pass,19,9,0
code-rename-var,code_review,entropy_scaled:tau=1.5,169,0.574,10,116,1.4569,0.7337,pass,17,11,0
code-rename-var,code_review,entropy_scaled:tau=1.75,169,0.574,10,116,1.4569,0.7337,pass,17,11,0
code-rename-var,code_review,entropy_scaled:tau=2.0,169,0.574,10,116,1.4569,0.7337,pass,17,11,0
code-rename-var,code_review,entropy_scaled:tau=2.25,273,0.8535,9,96,2.8438,0.7337,pass,20,10,0
code-rename-var,code_review,entropy_scaled:tau=2.5,273,0.8535,9,96,2.8438,0.7337,pass,20,10,0
code-rename-var,code_review,entropy_scaled:tau=2.75,273,0.8535,9,96,2.8438,0.7337,pass,20,10,0
code-rename-var,code_review,entropy_scaled:tau=3.0,273,0.8535,9,96,2.8438,0.7337,pass,20,10,0
code-rename-var,code_review,"entropy_floor:tau=2.0,floor=0.5",273,0.8535,9,96,2.8438,0.7337,pass,20,10,0
code-rename-var,code_review,"entropy_floor:tau=2.0,floor=1.0",273,0.8645,8,89,3.0674,0.7337,pass,19,9,0
code-rename-var,code_review,"entropy_floor:tau=2.5,floor=0.75",273,0.8645,8,89,3.0674,0.7337,pass,19,9,0
code-rename-var,code_review,"entropy_floor:tau=3.0,floor=0.5",273,0.8645,8,89,3.0674,0.7337,pass,19,9,0
code-rename-var,code_review,"entropy_floor:tau=3.0,floor=1.0",273,0.8645,8,89,3.0674,0.7337,pass,19,9,0
code-rename-var,code_review,"gated_entropy:tau=1.5,p_cut=0.9",169,0.574,10,116,1.4569,0.7337,pass,17,11,0
code-rename-var,code_review,"gated_entropy:tau=2.0,p_cut=0.9",169,0.574,10,116,1.4569,0.7337,pass,17,11,0
code-rename-var,code_review,"gated_entropy:tau=2.0,p_cut=0.8",169,0.574,10,116,1.4569,0.7337,pass,17,11,0
code-rename-var,code_review,"gated_entropy:tau=3.0,p_cut=0.9",273,0.8535,9,96,2.8438,0.7337,pass,20,10,0
code-introduce-bug,code_review,tau:0.0,109,0.5413,3,68,1.6029,0.5575,pass,9,7,0
code-introduce-bug,code_review,tau:3.0,106,0.5849,3,62,1.7097,0.5575,pass,8,6,0
code-introduce-bug,code_review,entropy_scaled:tau=1.5,105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,entropy_scaled:tau=1.75,105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,entropy_scaled:tau=2.0,105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,entropy_scaled:tau=2.25,105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,entropy_scaled:tau=2.5,105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,entropy_scaled:tau=2.75,105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,entropy_scaled:tau=3.0,106,0.5849,3,62,1.7097,0.5575,pass,8,6,0
code-introduce-bug,code_review,"entropy_floor:tau=2.0,floor=0.5",105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,"entropy_floor:tau=2.0,floor=1.0",105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,"entropy_floor:tau=2.5,floor=0.75",105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,"entropy_floor:tau=3.0,floor=0.5",106,0.5849,3,62,1.7097,0.5575,pass,8,6,0
code-introduce-bug,code_review,"entropy_floor:tau=3.0,floor=1.0",106,0.5849,3,62,1.7097,0.5575,pass,8,6,0
code-introduce-bug,code_review,"gated_entropy:tau=1.5,p_cut=0.9",105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,"gated_entropy:tau=2.0,p_cut=0.9",105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,"gated_entropy:tau=2.0,p_cut=0.8",105,0.5714,3,63,1.6667,0.5575,pass,8,6,0
code-introduce-bug,code_review,"gated_entropy:tau=3.0,p_cut=0.9",106,0.5849,3,62,1.7097,0.5575,pass,8,6,0
code-add-guard,code_review,tau:0.0,253,0.2767,7,210,1.2048,0.3435,pass,18,14,0
code-add-guard,code_review,tau:3.0,274,0.4307,6,180,1.5222,0.3435,pass,18,14,4
code-add-guard,code_review,entropy_scaled:tau=1.5,274,0.3066,8,233,1.176,0.3435,pass,23,17,0
code-add-guard,code_review,entropy_scaled:tau=1.75,274,0.3066,8,233,1.176,0.3435,pass,23,17,0
code-add-guard,code_review,entropy_scaled:tau=2.0,274,0.3066,8,233,1.176,0.3435,pass,23,17,0
code-add-guard,code_review,entropy_scaled:tau=2.25,274,0.3066,8,233,1.176,0.3435,pass,23,17,0
code-add-guard,code_review,entropy_scaled:tau=2.5,218,0.5642,6,131,1.6641,0.3435,pass,18,12,6
code-add-guard,code_review,entropy_scaled:tau=2.75,218,0.5642,6,131,1.6641,0.3435,pass,18,12,6
code-add-guard,code_review,entropy_scaled:tau=3.0,218,0.5642,6,131,1.6641,0.3435,pass,18,12,6
code-add-guard,code_review,"entropy_floor:tau=2.0,floor=0.5",218,0.5229,8,147,1.483,0.3435,pass,22,15,6
code-add-guard,code_review,"entropy_floor:tau=2.0,floor=1.0",218,0.5642,6,131,1.6641,0.3435,pass,18,12,6
code-add-guard,code_review,"entropy_floor:tau=2.5,floor=0.75",218,0.5642,6,131,1.6641,0.3435,pass,18,12,6
code-add-guard,code_review,"entropy_floor:tau=3.0,floor=0.5",170,0.4118,8,127,1.3386,0.3435,pass,15,11,0
code-add-guard,code_review,"entropy_floor:tau=3.0,floor=1.0",274,0.4307,6,180,1.5222,0.3435,pass,18,14,4
code-add-guard,code_review,"gated_entropy:tau=1.5,p_cut=0.9",274,0.3066,8,233,1.176,0.3435,pass,23,17,0
code-add-guard,code_review,"gated_entropy:tau=2.0,p_cut=0.9",274,0.3066,8,233,1.176,0.3435,pass,23,17,0
code-add-guard,code_review,"gated_entropy:tau=2.0,p_cut=0.8",274,0.3066,8,233,1.176,0.3435,pass,23,17,0
code-add-guard,code_review,"gated_entropy:tau=3.0,p_cut=0.9",218,0.5642,6,131,1.6641,0.3435,pass,18,12,6
code-reformat-whitespace,code_review,tau:0.0,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,tau:3.0,165,0.3152,6,145,1.1379,0.1607,pass,16,11,0
code-reformat-whitespace,code_review,entropy_scaled:tau=1.5,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,entropy_scaled:tau=1.75,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,entropy_scaled:tau=2.0,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,entropy_scaled:tau=2.25,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,entropy_scaled:tau=2.5,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,entropy_scaled:tau=2.75,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,entropy_scaled:tau=3.0,162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,"entropy_floor:tau=2.0,floor=0.5",162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,"entropy_floor:tau=2.0,floor=1.0",165,0.3152,6,145,1.1379,0.1607,pass,16,11,0
code-reformat-whitespace,code_review,"entropy_floor:tau=2.5,floor=0.75",165,0.3152,6,145,1.1379,0.1607,pass,16,11,0
code-reformat-whitespace,code_review,"entropy_floor:tau=3.0,floor=0.5",165,0.3152,6,145,1.1379,0.1607,pass,16,11,0
code-reformat-whitespace,code_review,"entropy_floor:tau=3.0,floor=1.0",165,0.3152,6,145,1.1379,0.1607,pass,16,11,0
code-reformat-whitespace,code_review,"gated_entropy:tau=1.5,p_cut=0.9",162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,"gated_entropy:tau=2.0,p_cut=0.9",162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,"gated_entropy:tau=2.0,p_cut=0.8",162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-reformat-whitespace,code_review,"gated_entropy:tau=3.0,p_cut=0.9",162,0.2037,7,155,1.0452,0.1607,pass,21,15,0
code-add-typehints,code_review,tau:0.0,161,0.2795,4,133,1.2105,0.2328,pass,9,7,0
code-add-typehints,code_review,tau:3.0,109,1.0,0,7,15.5714,0.2328,pass,2,0,0
code-add-typehints,code_review,entropy_scaled:tau=1.5,109,0.7798,4,48,2.2708,0.2328,pass,9,5,0
code-add-typehints,code_review,entropy_scaled:tau=1.75,109,0.7798,4,48,2.2708,0.2328,pass,9,5,0
code-add-typehints,code_review,entropy_scaled:tau=2.0,109,0.7798,4,48,2.2708,0.2328,pass,9,5,0
code-add-typehints,code_review,entropy_scaled:tau=2.25,109,0.7798,4,48,2.2708,0.2328,pass,9,5,0
code-add-typehints,code_review,entropy_scaled:tau=2.5,109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,entropy_scaled:tau=2.75,109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,entropy_scaled:tau=3.0,109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,"entropy_floor:tau=2.0,floor=0.5",109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,"entropy_floor:tau=2.0,floor=1.0",109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,"entropy_floor:tau=2.5,floor=0.75",109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,"entropy_floor:tau=3.0,floor=0.5",109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,"entropy_floor:tau=3.0,floor=1.0",109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-add-typehints,code_review,"gated_entropy:tau=1.5,p_cut=0.9",109,0.7798,4,48,2.2708,0.2328,pass,9,5,0
code-add-typehints,code_review,"gated_entropy:tau=2.0,p_cut=0.9",109,0.7798,4,48,2.2708,0.2328,pass,9,5,0
code-add-typehints,code_review,"gated_entropy:tau=2.0,p_cut=0.8",109,0.7798,4,48,2.2708,0.2328,pass,9,5,0
code-add-typehints,code_review,"gated_entropy:tau=3.0,p_cut=0.9",109,0.8165,3,40,2.725,0.2328,pass,8,4,0
code-break-logic,code_review,tau:0.0,139,0.0144,1,142,0.9789,0.0,FAIL,8,7,0
code-break-logic,code_review,tau:3.0,186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,entropy_scaled:tau=1.5,139,0.0144,1,142,0.9789,0.0,FAIL,8,7,0
code-break-logic,code_review,entropy_scaled:tau=1.75,139,0.0144,1,142,0.9789,0.0,FAIL,8,7,0
code-break-logic,code_review,entropy_scaled:tau=2.0,139,0.0144,1,142,0.9789,0.0,FAIL,8,7,0
code-break-logic,code_review,entropy_scaled:tau=2.25,186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,entropy_scaled:tau=2.5,186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,entropy_scaled:tau=2.75,186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,entropy_scaled:tau=3.0,186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,"entropy_floor:tau=2.0,floor=0.5",186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,"entropy_floor:tau=2.0,floor=1.0",186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,"entropy_floor:tau=2.5,floor=0.75",186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,"entropy_floor:tau=3.0,floor=0.5",186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,"entropy_floor:tau=3.0,floor=1.0",186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
code-break-logic,code_review,"gated_entropy:tau=1.5,p_cut=0.9",139,0.0144,1,142,0.9789,0.0,FAIL,8,7,0
code-break-logic,code_review,"gated_entropy:tau=2.0,p_cut=0.9",139,0.0144,1,142,0.9789,0.0,FAIL,8,7,0
code-break-logic,code_review,"gated_entropy:tau=2.0,p_cut=0.8",139,0.0144,1,142,0.9789,0.0,FAIL,8,7,0
code-break-logic,code_review,"gated_entropy:tau=3.0,p_cut=0.9",186,0.0323,2,185,1.0054,0.0,FAIL,9,8,0
doc-report-shift-quarter,doc_summary,tau:0.0,51,0.7647,3,24,2.125,0.9804,pass,5,3,0
doc-report-shift-quarter,doc_summary,tau:3.0,51,0.9216,1,12,4.25,0.9804,pass,3,1,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=1.5,51,0.9216,1,12,4.25,0.9804,pass,3,1,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=1.75,51,0.9216,1,12,4.25,0.9804,pass,3,1,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=2.0,51,0.9216,1,12,4.25,0.9804,pass,3,1,0
